Code;Actie;Beleidsitem code;Algemene rekening;Economische sectorcode;Investeringsenveloppe;Eerste omschrijving;2014;2015;2016;2017;2018;2019
BP2014_2019-1/GBB-CBS/0309-00/6149000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0309-00;6149000;600;IE-GEEN;Overige administratie- en kantoorkosten;€ 250.00;€ 250.00;€ 250.00;€ 250.00;€ 250.00;€ 250.00
BP2014_2019-1/GBB-CBS/0309-00/6159999/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6159999;500;IE-GEEN;Diftar terugbetalingen;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00
BP2014_2019-1/GBB-CBS/0309-00/6202000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6202000;500;IE-GEEN;Bezoldigingen gesubsidieerde contractuelen;€ 37,900.00;€ 39,051.67;€ 40,168.69;€ 41,164.15;€ 42,184.51;€ 43,230.37
BP2014_2019-1/GBB-CBS/0309-00/6212000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6212000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - gesubsidieerde contractuelen;€ 2,050.00;€ 2,101.25;€ 2,153.78;€ 2,207.63;€ 2,262.82;€ 2,319.39
BP2014_2019-1/GBB-CBS/0309-00/6222000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6222000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 400.00;€ 410.00;€ 420.25;€ 430.76;€ 441.53;€ 452.56
BP2014_2019-1/GBB-CBS/0309-00/6222100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6222100;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;€ 275.00;€ 280.50;€ 286.11;€ 291.83;€ 297.67;€ 303.62
BP2014_2019-1/GBB-CBS/0309-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00;€ 1,350.00
BP2014_2019-1/GBB-CBS/0309-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0309-00;6493000;800;IE-GEEN;Subsidiëring zwerfvuilacties;€ 0.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00
BP2014_2019-1/GBB-CBS/0309-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0309-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 47.00;€ 47.71;€ 48.42;€ 49.15;€ 49.88;€ 50.63
BP2014_2019-1/GBB-CBS/0309-00/7000007/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0309-00;7000007;500;IE-GEEN;Verkoop compostbakken, bio bags enz...;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00
BP2014_2019-1/GBB-CBS/0309-00/7000099/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0309-00;7000099;500;IE-GEEN;Verkoop compostoverschotten;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00;€ 3,000.00
BP2014_2019-1/GBB-CBS/0309-00/7040999/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0309-00;7040999;441;IE-GEEN;Ontvangsten frituuroliën en -vetten;€ 5,500.00;€ 5,500.00;€ 5,500.00;€ 5,500.00;€ 5,500.00;€ 5,500.00
BP2014_2019-1/GBB-CBS/0309-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0309-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 189.00;€ 189.00;€ 189.00;€ 189.00;€ 189.00;€ 189.00
BP2014_2019-1/GBB-CBS/0309-00/7479999/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0309-00;7479999;441;IE-GEEN;Overige diverse operationele kosten;€ 7,982.28;;;;;
BP2014_2019-1/GBB-CBS/0310-00/2100007/BESTUUR/CBS/441/IE6/U;GBB-CBS;0310-00;2100007;441;IE6;opmaak databank;€ 27,538.80;;;;;
BP2014_2019-1/GBB-CBS/0310-00/2140007/BESTUUR/CBS/600/IE6/U;GBB-CBS;0310-00;2140007;600;IE6;erelonen;€ 8,470.35;;;;;
BP2014_2019-1/GBB-CBS/0310-00/2280007/BESTUUR/CBS/441/IE6/U;GBB-CBS;0310-00;2280007;441;IE6;Levering & plaatsen IBA's;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0310-00/2280007/BESTUUR/CBS/600/IE6/U;GBB-CBS;0310-00;2280007;600;IE6;Uitv. rioleringswerk;€ 17,515.89;;;;;
BP2014_2019-1/GBB-CBS/0310-00/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0310-00;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00
BP2014_2019-1/GBB-CBS/0310-00/6040000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0310-00;6040000;600;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00;€ 1,000.00
BP2014_2019-1/GBB-CBS/0310-00/6110000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0310-00;6110000;600;IE-GEEN;Elektriciteit;€ 1,500.00;€ 1,100.00;€ 1,116.50;€ 1,133.25;€ 1,150.25;€ 1,167.50
BP2014_2019-1/GBB-CBS/0310-00/6139999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0310-00;6139999;600;IE-GEEN;Erelonen afkoppeling hemelwater;€ 16,000.00;;;;;
BP2014_2019-1/GBB-CBS/0310-00/7040999/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0310-00;7040999;500;IE-GEEN;Tussenkomst plaatsing infiltratie;€ 17,000.00;€ 17,000.00;€ 17,000.00;€ 17,000.00;€ 17,000.00;€ 17,000.00
BP2014_2019-1/GBB-CBS/0310-00/7330100/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0310-00;7330100;500;IE-GEEN;Op rioolnet aangesloten en aansluitbare gebouwen;€ 0.00;€ 22,000.00;€ 22,000.00;€ 22,000.00;€ 22,000.00;€ 22,000.00
BP2014_2019-1/GBB-CBS/0310-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0310-00;7406999;300;IE-GEEN;Subsidie infiltratiesystemen;€ 11,000.00;;;€ 14,000.00;;
BP2014_2019-1/GBB-CBS/0319-00/6103510/BESTUUR/CBS/490/IE-GEEN/U;GBB-CBS;0319-00;6103510;490;IE-GEEN;Aandeel in kosten voor onderhoud & ruiming onbevaarbare waterlopen;€ 20,739.84;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00
BP2014_2019-1/GBB-CBS/0319-00/6400005/BESTUUR/CBS/490/IE-GEEN/U;GBB-CBS;0319-00;6400005;490;IE-GEEN;Belastingen op polders en wateringen;€ 260.00;€ 260.00;€ 260.00;€ 260.00;€ 260.00;€ 260.00
BP2014_2019-1/GBB-CBS/0319-00/7330200/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0319-00;7330200;500;IE-GEEN;Ontvangsten waterafvoerbijdrage (VMW);€ 0.00;€ 337,200.00;€ 337,200.00;€ 337,200.00;€ 337,200.00;€ 337,200.00
BP2014_2019-1/GBB-CBS/0320-00/6139999/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0320-00;6139999;600;IE-GEEN;Analyses oppervlaktewater;€ 0.00;€ 0.00;€ 6,600.00;€ 0.00;€ 0.00;€ 6,600.00
BP2014_2019-1/GBB-CBS/0320-00/6491000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0320-00;6491000;500;IE-GEEN;Toelage grondonderzoek;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00;€ 750.00
BP2014_2019-1/GBB-CBS/0329-00/6001000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0329-00;6001000;500;IE-GEEN;Aankoop technisch materiaal;€ 4,000.00;€ 3,000.00;;;;
BP2014_2019-1/GBB-CBS/0341-00/2140007/BESTUUR/CBS/600/IE6/U;GBB-CBS;0341-00;2140007;600;IE6;ontwerp eros.maatregelen;€ 38,464.00;;;;;
BP2014_2019-1/GBB-CBS/0341-00/6170001/BESTUUR/CBS/470/IE-GEEN/U;GBB-CBS;0341-00;6170001;470;IE-GEEN;Vergoeding ondersteuning grondgebiedzaken;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00
BP2014_2019-1/GBB-CBS/0341-00/7405002/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0341-00;7405002;300;IE-GEEN;Personeelssubsidies algemeen;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00;€ 8,900.00
BP2014_2019-1/GBB-CBS/0390-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0390-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0.50;€ 0.50;€ 0.50;€ 0.50;€ 0.50;€ 0.50
BP2014_2019-1/GBB-CBS/0390-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 34,115.19;€ 34,968.07;€ 35,842.27;€ 36,738.33;€ 37,656.79;€ 38,598.21
BP2014_2019-1/GBB-CBS/0390-00/6203000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6203000;500;IE-GEEN;Bezoldigingen contractueel personeel;€ 23,350.00;€ 24,233.76;€ 25,132.10;€ 25,745.40;€ 26,374.04;€ 27,018.38
BP2014_2019-1/GBB-CBS/0390-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 10,000.00;€ 10,250.00;€ 10,506.25;€ 10,768.91;€ 11,038.13;€ 11,314.08
BP2014_2019-1/GBB-CBS/0390-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 10,000.00;€ 10,400.00;€ 10,816.00;€ 11,140.48;€ 11,474.69;€ 11,818.94
BP2014_2019-1/GBB-CBS/0390-00/6213000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6213000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - contractuelen;€ 6,650.00;€ 6,816.26;€ 6,986.66;€ 7,161.32;€ 7,340.36;€ 7,523.86
BP2014_2019-1/GBB-CBS/0390-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 233.20;€ 237.86;€ 242.62;€ 247.47;€ 252.42;€ 257.47
BP2014_2019-1/GBB-CBS/0390-00/6223000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6223000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen - contractuelen;€ 250.00;€ 256.26;€ 262.66;€ 269.22;€ 275.96;€ 282.86
BP2014_2019-1/GBB-CBS/0390-00/6223100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6223100;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 107.87;€ 110.03;€ 112.23;€ 114.48;€ 116.76;€ 119.10
BP2014_2019-1/GBB-CBS/0390-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00
BP2014_2019-1/GBB-CBS/0390-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6493000;500;IE-GEEN;Subsidie Bond Beter Leefmilieu;€ 490.00;€ 499.80;€ 509.80;€ 519.99;€ 530.39;€ 541.00
BP2014_2019-1/GBB-CBS/0390-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0390-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 94.00;€ 95.41;€ 96.84;€ 98.29;€ 99.77;€ 101.26
BP2014_2019-1/GBB-CBS/0390-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0390-00;7406999;300;IE-GEEN;Overige specifieke projectsubsidies;€ 15,000.00;;;;;
BP2014_2019-1/GBB-CBS/0390-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0390-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 2,569.00;€ 2,569.00;€ 2,569.00;€ 2,569.00;€ 2,569.00;€ 2,569.00
BP2014_2019-1/GBB-CBS/0500-00/6142800/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0500-00;6142800;600;IE-GEEN;Onderhoudscontracten computermaterieel;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0500-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0500-00;7406999;300;IE-GEEN;Overige specifieke projectsubsidies;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0520-00/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0520-00;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 500.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00
BP2014_2019-1/GBB-CBS/0520-00/6040000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0520-00;6040000;600;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 700.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00;€ 200.00
BP2014_2019-1/GBB-CBS/0520-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0520-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00
BP2014_2019-1/GBB-CBS/0520-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 31,180.00;€ 31,959.50;€ 5,326.58;;;
BP2014_2019-1/GBB-CBS/0520-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 2,300.00;€ 2,357.50;€ 392.92;;;
BP2014_2019-1/GBB-CBS/0520-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 7,700.00;€ 8,008.00;€ 1,334.67;;;
BP2014_2019-1/GBB-CBS/0520-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 275.00;€ 280.50;€ 46.75;;;
BP2014_2019-1/GBB-CBS/0520-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 1,350.00;€ 1,350.00;;;;
BP2014_2019-1/GBB-CBS/0520-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0520-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 47.00;€ 47.71;;;;
BP2014_2019-1/GBB-CBS/0520-00/7000008/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0520-00;7000008;500;IE-GEEN;Verkoop van infobrochures;€ 650.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0520-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0520-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 358.00;€ 358.00;€ 358.00;€ 358.00;€ 358.00;€ 358.00
BP2014_2019-1/GBB-CBS/0521-00/6493000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0521-00;6493000;500;IE-GEEN;Toelage toerisme Vlaams-Brabant;€ 4,573.50;€ 4,573.50;€ 4,573.50;€ 4,573.50;€ 4,573.50;€ 4,573.50
BP2014_2019-1/GBB-CBS/0530-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0530-00;6493000;800;IE-GEEN;Subsidie vernieuwing landbouwleerpad (CBS 5-2-2012);;€ 5,000.00;;;;
BP2014_2019-1/GBB-CBS/0530-00/6640000/BESTUUR/CBS/500/IE6/U;GBB-CBS;0530-00;6640000;500;IE6;Toegestane investeringssubsidies - landbouwleerpad;€ 0.00;;;;;
BP2014_2019-1/GBB-CBS/0600-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0600-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00;€ 0.00
BP2014_2019-1/GBB-CBS/0600-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 91,500.00;€ 93,937.50;€ 96,732.19;€ 99,135.49;€ 101,598.88;€ 104,123.85
BP2014_2019-1/GBB-CBS/0600-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 19,500.00;€ 19,987.50;€ 20,487.19;€ 20,999.37;€ 21,524.35;€ 22,062.46
BP2014_2019-1/GBB-CBS/0600-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 21,000.00;€ 21,525.00;€ 22,063.13;€ 22,614.70;€ 23,180.07;€ 23,759.57
BP2014_2019-1/GBB-CBS/0600-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 687.50;€ 701.25;€ 715.28;€ 729.58;€ 744.17;€ 759.06
BP2014_2019-1/GBB-CBS/0600-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00;€ 2,700.00
BP2014_2019-1/GBB-CBS/0600-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0600-00;6496000;500;IE-GEEN;Tussenkomst in de vakbondspremies;€ 94.00;€ 95.41;€ 96.84;€ 98.29;€ 99.77;€ 101.26
BP2014_2019-1/GBB-CBS/0600-00/7020004/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0600-00;7020004;500;IE-GEEN;Verstrekken van Stedenbouwkundige inlichtingen;;€ 15,000.00;€ 15,000.00;€ 15,000.00;€ 15,000.00;€ 15,000.00
BP2014_2019-1/GBB-CBS/0600-00/7020004/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0600-00;7020004;600;IE-GEEN;Verstrekken van Stedenbouwkundige inlichtingen;€ 15,000.00;;;;;
BP2014_2019-1/GBB-CBS/0600-00/7470000/BESTUUR/CBS/500/IE-GEEN/O;GBB-CBS;0600-00;7470000;500;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 756.00;€ 756.00;€ 756.00;€ 756.00;€ 756.00;€ 756.00
BP2014_2019-1/GBB-CBS/0610-00/6493000/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0610-00;6493000;800;IE-GEEN;Honoraria GECORO-voorzitter;€ 1,500.00;;€ 1,500.00;;€ 1,500.00;
BP2014_2019-1/GBB-CBS/0620-00/7500000/BESTUUR/CBS/600/IE-GEEN/O;GBB-CBS;0620-00;7500000;600;IE-GEEN;Dividenden Demer en Dijle;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00;€ 500.00
BP2014_2019-1/GBB-CBS/0621-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0621-00;7406999;300;IE-GEEN;subsidie actualisatie leegstandregister;€ 115.00;€ 115.00;€ 115.00;€ 115.00;€ 115.00;€ 115.00
BP2014_2019-1/GBB-CBS/0640-00/6599999/BESTUUR/CBS/450/IE-GEEN/U;GBB-CBS;0640-00;6599999;450;IE-GEEN;Overige diverse financiÃ«le kosten;€ 120.00;€ 120.00;€ 120.00;€ 120.00;€ 120.00;€ 120.00
BP2014_2019-1/GBB-CBS/0640-00/7599999/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0640-00;7599999;441;IE-GEEN;Dividenden intercommunale vereniging voor electriciteitsvoorziening;€ 183,700.00;€ 183,700.00;€ 183,700.00;€ 183,700.00;€ 183,700.00;€ 183,700.00
BP2014_2019-1/GBB-CBS/0650-00/6599999/BESTUUR/CBS/450/IE-GEEN/U;GBB-CBS;0650-00;6599999;450;IE-GEEN;Overige diverse financiÃ«le kosten;€ 30.00;€ 30.00;€ 30.00;€ 30.00;€ 30.00;€ 30.00
BP2014_2019-1/GBB-CBS/0650-00/7599999/BESTUUR/CBS/441/IE-GEEN/O;GBB-CBS;0650-00;7599999;441;IE-GEEN;Dividenden intercommunale vereniging voor gasvoorziening;€ 58,000.00;€ 58,000.00;€ 58,000.00;€ 58,000.00;€ 58,000.00;€ 58,000.00
BP2014_2019-1/GBB-CBS/0670-00/6110000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0670-00;6110000;600;IE-GEEN;Openbare verlichting;€ 99,000.00;€ 90,000.00;€ 91,800.00;€ 93,636.00;€ 95,508.72;€ 97,418.89
BP2014_2019-1/GBB-CBS/0670-00/6150300/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0670-00;6150300;600;IE-GEEN;Onderhoud openbare verlichting;€ 14,000.00;€ 14,280.00;€ 14,565.60;€ 14,856.92;€ 15,154.05;€ 15,457.14
BP2014_2019-1/GBB-CBS/0680-00/6001000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0680-00;6001000;600;IE-GEEN;Aankoop technisch materiaal;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00;€ 20,000.00
BP2014_2019-1/GBB-CBS/0680-00/6103501/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0680-00;6103501;600;IE-GEEN;Benodigdheden voor aanleg en onderhoud van wegen;€ 12,700.00;€ 10,600.00;€ 12,700.00;€ 12,700.00;€ 12,700.00;€ 12,700.00
BP2014_2019-1/GBB-CBS/0680-00/6141007/BESTUUR/CBS/700/IE-GEEN/U;GBB-CBS;0680-00;6141007;700;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 10.00;€ 10.00;€ 10.00;€ 10.00;€ 10.00;€ 10.00
BP2014_2019-1/GBB-CBS/0680-00/6150001/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0680-00;6150001;600;IE-GEEN;Aankoop klein materieel;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00;€ 5,000.00
BP2014_2019-1/GBB-CBS/0680-00/6150011/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0680-00;6150011;600;IE-GEEN;Kosten werkkleding;€ 5,400.00;€ 8,000.00;€ 4,400.00;€ 4,400.00;€ 4,400.00;€ 5,400.00
BP2014_2019-1/GBB-CBS/0680-00/6201000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6201000;500;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 201,400.00;€ 215,744.51;€ 221,454.58;€ 226,957.19;€ 232,597.37;€ 238,378.56
BP2014_2019-1/GBB-CBS/0680-00/6202000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6202000;500;IE-GEEN;Bezoldigingen gesubsidieerde contractuelen;€ 156,700.00;€ 165,593.40;€ 169,767.92;€ 174,008.37;€ 178,354.83;€ 182,809.95
BP2014_2019-1/GBB-CBS/0680-00/6211000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6211000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 28,450.00;€ 29,411.25;€ 30,146.53;€ 30,900.19;€ 31,672.70;€ 32,464.52
BP2014_2019-1/GBB-CBS/0680-00/6211001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6211001;500;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 28,950.00;€ 30,468.00;€ 31,686.72;€ 32,637.32;€ 33,616.44;€ 34,624.93
BP2014_2019-1/GBB-CBS/0680-00/6212000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6212000;500;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - gesubsidieerde contractuelen;€ 8,100.00;€ 8,302.50;€ 8,510.06;€ 8,722.81;€ 8,940.88;€ 9,164.41
BP2014_2019-1/GBB-CBS/0680-00/6221100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6221100;500;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 1,195.70;€ 1,219.61;€ 1,244.01;€ 1,268.89;€ 1,294.26;€ 1,320.15
BP2014_2019-1/GBB-CBS/0680-00/6222000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6222000;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -gesubs.contract.;€ 1,850.00;€ 1,896.25;€ 1,943.66;€ 1,992.25;€ 2,042.05;€ 2,093.11
BP2014_2019-1/GBB-CBS/0680-00/6222100/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6222100;500;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek.-hospitalisatieverzek.-gesubs.contract.;€ 1,254.20;€ 1,157.90;€ 1,181.06;€ 1,204.68;€ 1,228.78;€ 1,253.35
BP2014_2019-1/GBB-CBS/0680-00/6230001/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6230001;500;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 600.00;€ 609.00;€ 618.14;€ 627.41;€ 636.82;€ 646.37
BP2014_2019-1/GBB-CBS/0680-00/6231004/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0680-00;6231004;500;IE-GEEN;Maaltijdcheques;€ 14,850.00;€ 14,850.00;€ 14,850.00;€ 14,850.00;€ 14,850.00;€ 14,850.00
