Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2021-3/GBB-CBS/0703-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6001000;IE-GEEN;Aankoop technisch materiaal;4500;4500;4500;4500;4500;4500
BP2014_2021-3/GBB-CBS/0703-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0703-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;6000;11000;11000;11000;11000;11000
BP2014_2021-3/GBB-CBS/0703-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6110000;IE-GEEN;Elektriciteit;1725;1725;1725;1725;1725;1725
BP2014_2021-3/GBB-CBS/0703-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6111000;IE-GEEN;Gas;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0703-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6113000;IE-GEEN;Water;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0703-00/6131002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6131002;IE-GEEN;Erelonen en vergoedingen consultancy;2650;;;;;
BP2014_2021-3/GBB-CBS/0703-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141002;IE-GEEN;Documentatie en abonnementen;3200;3200;3200;3200;3200;3200
BP2014_2021-3/GBB-CBS/0703-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;1400;1400;1400;1400;1400;1400
BP2014_2021-3/GBB-CBS/0703-00/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;158;161;164;167;167;167
BP2014_2021-3/GBB-CBS/0703-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);2;4.5;4.5;4.5;4.5;4.5
BP2014_2021-3/GBB-CBS/0703-00/6141999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141999;IE-GEEN;Overige administratiekosten;700;700;700;700;700;700
BP2014_2021-3/GBB-CBS/0703-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;2000;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0703-00/6142800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;7000;7000;7000;7000;7000;7000
BP2014_2021-3/GBB-CBS/0703-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;250;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0703-00/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;34000;34000;34000;34000;34000;34000
BP2014_2021-3/GBB-CBS/0703-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;50;50;50;50;50;50
BP2014_2021-3/GBB-CBS/0703-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6159999;IE-GEEN;Overige exploitatiekosten;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0703-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;80450.83;83487.100000000006;79074.28;81213.64;83418.31;85678.77
BP2014_2021-3/GBB-CBS/0703-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;45737.78;46881.22;55053.26;56254.59;57517.32;58780.26
BP2014_2021-3/GBB-CBS/0703-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;33222;33652.550000000003;34297.129999999997;35279.550000000003;35726.660000000003;36619.83
BP2014_2021-3/GBB-CBS/0703-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;13498.07;13760.52;14029.54;14305.28;14266.1;14622.76
BP2014_2021-3/GBB-CBS/0703-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-17125.03;-17125.03;-17125.03;-17125.03;-17125.03;-17125.03
BP2014_2021-3/GBB-CBS/0703-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;552.33000000000004;565.38;578.67999999999995;592.26;592.26;592.26
BP2014_2021-3/GBB-CBS/0703-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;525.30999999999995;866.35;883.67;901.35;919.37;937.76
BP2014_2021-3/GBB-CBS/0703-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;843.45;860.32;877.53;895.08;895.08;895.08
BP2014_2021-3/GBB-CBS/0703-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1948.36;1673.09;1698.18;1723.65;1723.65;1723.65
BP2014_2021-3/GBB-CBS/0703-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6231003;IE-GEEN;Vakbondspremies;290.52;294.88;299.3;303.79000000000002;303.79000000000002;303.79000000000002
BP2014_2021-3/GBB-CBS/0703-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6231004;IE-GEEN;Maaltijdcheques;5500;5500;5500;5500;5500;5500
BP2014_2021-3/GBB-CBS/0703-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;;;;
BP2014_2021-3/GBB-CBS/0703-00/7000001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7000001;IE-GEEN;Verkoop van collecties;400;400;400;400;400;400
BP2014_2021-3/GBB-CBS/0703-00/7020999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7020999;IE-GEEN;Ontvangsten bibliotheek;23000;23000;23000;23000;23000;23000
BP2014_2021-3/GBB-CBS/0703-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7404999;IE-GEEN;Subsidie participatie prov. bibliotheeksysteem;1580;0;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/7405002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7405002;IE-GEEN;Personeelssubsidies algemeen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;1004.81;580.45000000000005;580.45000000000005;580.45000000000005;580.45000000000005;580.45000000000005
BP2014_2021-3/GBB-CBS/0703-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7406999;IE-GEEN;subsidie interbibliothecair leenverkeer;1000;1000;0;0;;
BP2014_2021-3/GBB-CBS/0703-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0709-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0709-00;2300000;IE6;Overdracht krediet van 2015 naar 2016;0;8000;;;;
BP2014_2021-3/GBB-CBS/0709-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;18500;2500;2500;2500;2500;2500
BP2014_2021-3/GBB-CBS/0709-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;4000;14500;14500;14500;14500;14500
BP2014_2021-3/GBB-CBS/0709-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6110000;IE-GEEN;Elektriciteit;10400;10400;10400;10400;10400;10400
BP2014_2021-3/GBB-CBS/0709-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6111000;IE-GEEN;Gas;20000;20000;20000;20000;20000;20000
BP2014_2021-3/GBB-CBS/0709-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6113000;IE-GEEN;Water;3500;3500;3500;3500;3500;3500
BP2014_2021-3/GBB-CBS/0709-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;5500;5500;5500;5500;5500;5500
BP2014_2021-3/GBB-CBS/0709-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;1500;6000;3000;3000;3000;3000
BP2014_2021-3/GBB-CBS/0709-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;1200;1200;1200;1200;1200;1200
BP2014_2021-3/GBB-CBS/0709-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;2000;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0709-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;250;250;250;250;250;250
BP2014_2021-3/GBB-CBS/0709-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6159999;IE-GEEN;Overige exploitatiekosten;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0709-00/6400001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6400001;IE-GEEN;Roerende voorheffing;7500;7500;7500;7500;7500;7500
BP2014_2021-3/GBB-CBS/0709-00/6409999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6409999;IE-GEEN;Overige werkingsbelastingen;0;;;;;
BP2014_2021-3/GBB-CBS/0709-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;1700;1700;1700;1700;1700;1700
BP2014_2021-3/GBB-CBS/0709-00/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7000006;IE-GEEN;Verkoop van groene stroom;2000;2000;2000;2000;2000;2000
BP2014_2021-3/GBB-CBS/0709-00/7000099/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;25;25;25;25;25;25
BP2014_2021-3/GBB-CBS/0709-00/7060001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7060001;IE-GEEN;Opbrengsten uit concessies;29850;30000;30000;30000;30000;30000
BP2014_2021-3/GBB-CBS/0709-00/7070000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7070000;IE-GEEN;Doorfacturatie - nutsvoorzieningen;5000;5000;5000;5000;5000;5000
BP2014_2021-3/GBB-CBS/0710-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0710-00;6159999;IE-GEEN;Feest. & plechtigheden : techn. benod. vr rechts. verbruik;7500;7500;7500;7500;7500;7500
BP2014_2021-3/GBB-CBS/0710-00/6491000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0710-00;6491000;IE-GEEN;Geboortepremie;7000;7000;7000;7000;;
BP2014_2021-3/GBB-CBS/0719-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0719-00;6110000;IE-GEEN;Elektriciteit;1178.73;1192.6600000000001;1206.8;1171.1500000000001;1100;1100
BP2014_2021-3/GBB-CBS/0720-00/1500000/BESTUUR/CBS/IE6/O;GBB-CBS;0720-00;1500000;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0720-00/2140000/BESTUUR/CBS/IE6/U;GBB-CBS;0720-00;2140000;IE6;Plannen en studies;18585.599999999999;12390.4;;;;
BP2014_2021-3/GBB-CBS/0729-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0729-00;6159999;IE-GEEN;Overige exploitatiekosten;1000;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0729-00/6640000/BESTUUR/CBS/IE6/U;GBB-CBS;0729-00;6640000;IE6;Toegestane investeringssubsidies;0;;;;;
BP2014_2021-3/GBB-CBS/0740-00/2200200/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2200200;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0740-00/2200500/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2200500;IE6;Onbebouwde terreinen - sport- en speelpleinen - gemeenschapsgoederen;146000;;35000;;;
BP2014_2021-3/GBB-CBS/0740-00/2210400/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2210400;IE6;Gebouwen - sportgebouwen en jeugdgebouwen - gemeenschapsgoederen;;;;;250000;
BP2014_2021-3/GBB-CBS/0740-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;0;8000;;;;
BP2014_2021-3/GBB-CBS/0740-00/2430000/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2430000;IE6;tractor onderhoud kunstgrasveld;6065.73;;;;;
BP2014_2021-3/GBB-CBS/0740-00/4943000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;4943000;IE-GEEN;Vorderingen wegens toegestane leningen die binnen het jaar vervallen;18282.439999999999;18282.439999999999;18282.439999999999;18282.439999999999;18282.439999999999;18282.439999999999
BP2014_2021-3/GBB-CBS/0740-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6001000;IE-GEEN;Aankoop technisch materiaal;9000;9000;9000;9000;9000;9000
BP2014_2021-3/GBB-CBS/0740-00/6100800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6100800;IE-GEEN;Huur en huurlasten van gehuurde onroerende goederen (lange termijn);251460;5;;;;
BP2014_2021-3/GBB-CBS/0740-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0740-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;2800;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0740-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6110000;IE-GEEN;Elektriciteit;500;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0740-00/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6120999;IE-GEEN;Overige verzekeringen;700;700;700;700;730;740
BP2014_2021-3/GBB-CBS/0740-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;100;100;100;100;100;100
BP2014_2021-3/GBB-CBS/0740-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141002;IE-GEEN;Documentatie en abonnementen;115;120;120;120;120;120
BP2014_2021-3/GBB-CBS/0740-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0740-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);4;7;7;7;7;7
BP2014_2021-3/GBB-CBS/0740-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;0;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0740-00/6143007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6143007;IE-GEEN;Publiciteit, advertenties & info;1550;1550;1550;1550;1550;1550
BP2014_2021-3/GBB-CBS/0740-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;750;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0740-00/6150006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150006;IE-GEEN;Lidmaatschappen;1220;1200;1200;1200;1200;1200
BP2014_2021-3/GBB-CBS/0740-00/6150011/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150011;IE-GEEN;Kosten werkkleding;800;0;0;0;0;0
BP2014_2021-3/GBB-CBS/0740-00/6150015/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150015;IE-GEEN;Beheersvergoeding (dienstenvergoeding aan derden);25059.48;50269.32;50420.12;50571.39;50723.1;50875.27
BP2014_2021-3/GBB-CBS/0740-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;500;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0740-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;1150;850;850;850;850;850
BP2014_2021-3/GBB-CBS/0740-00/6153501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6153501;IE-GEEN;Aankoop houtsnippers;2500;2500;2500;2500;2500;2500
BP2014_2021-3/GBB-CBS/0740-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6159999;IE-GEEN;Overige exploitatiekosten;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0740-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;87567.73;88756.93;91000.85;93300.87;95303.11;97685.69
BP2014_2021-3/GBB-CBS/0740-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;83965.42;106989.55;128564.29;130690.9;132914.07;135236.93
BP2014_2021-3/GBB-CBS/0740-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;35060.730000000003;35786.39;36689.68;37721.379999999997;38484.78;39446.9
BP2014_2021-3/GBB-CBS/0740-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0740-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;24530.19;26168.44;26822.65;27493.22;26630.42;27296.18
BP2014_2021-3/GBB-CBS/0740-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;740.53;752.34;764.39;776.68;776.68;776.68
BP2014_2021-3/GBB-CBS/0740-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;795.56;1593.16;1625.02;1657.52;1690.67;1724.49
BP2014_2021-3/GBB-CBS/0740-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;652.33000000000004;665.38;678.68;692.26;692.26;692.26
BP2014_2021-3/GBB-CBS/0740-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1163.5999999999999;1170.56;1177.6099999999999;1184.78;1184.78;1184.78
BP2014_2021-3/GBB-CBS/0740-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6231003;IE-GEEN;Vakbondspremies;242.1;245.73;249.42;253.16;253.16;253.16
BP2014_2021-3/GBB-CBS/0740-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6231004;IE-GEEN;Maaltijdcheques;7500;7500;7500;7500;7500;7500
BP2014_2021-3/GBB-CBS/0740-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;10098;10300;10506;10717;10931.34;11149.97
BP2014_2021-3/GBB-CBS/0740-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6493000;IE-GEEN;Onderhoud voetbalterreinen;12000;12000;12000;12000;12000;12000
BP2014_2021-3/GBB-CBS/0740-00/6496000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;;0;0;0;;
BP2014_2021-3/GBB-CBS/0740-00/6500100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6500100;IE-GEEN;FinanciÃ«le kosten leasingschulden;0;0;;;;
BP2014_2021-3/GBB-CBS/0740-00/6640000/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;6640000;IE6;Overdracht krediet van 2015 naar 2016;0;;;;;
BP2014_2021-3/GBB-CBS/0740-00/7010002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7010002;IE-GEEN;Inschrijvingsgelden;5000;50000;50000;50000;50000;50000
BP2014_2021-3/GBB-CBS/0740-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7040999;IE-GEEN;Andere terugvorderingen en tussenkomsten;5046.5;10000;10000;10000;;
BP2014_2021-3/GBB-CBS/0740-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;29700;29700;29700;29700;29700;29700
BP2014_2021-3/GBB-CBS/0740-00/7060999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7060999;IE-GEEN;AGB - sporthal;207619.98;0;0;0;;
BP2014_2021-3/GBB-CBS/0740-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7404999;IE-GEEN;Subsidie BLOSO;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0740-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;2115.2800000000002;1216.5;1216.5;1216.5;1216.5;1216.5
BP2014_2021-3/GBB-CBS/0740-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7406999;IE-GEEN;Overige specifieke projectsubsidies;7569.75;15314.08;15696.93;16010.87;;
BP2014_2021-3/GBB-CBS/0740-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;1100;1100;1100;1100;1100;1100
BP2014_2021-3/GBB-CBS/0740-00/7590000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7590000;IE-GEEN;Intresten op toegestane leningen;0;0;0;0;;
BP2014_2021-3/GBB-CBS/0750-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0750-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;1333.42;;;;;
BP2014_2021-3/GBB-CBS/0750-00/6102001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6102001;IE-GEEN;Periodieke erfpachtvergoedingen;1500;1500;1500;1500;1500;1500
BP2014_2021-3/GBB-CBS/0750-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;2000;750;750;750;750;750
BP2014_2021-3/GBB-CBS/0750-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;750;500;500;500;500;500
BP2014_2021-3/GBB-CBS/0750-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6110000;IE-GEEN;Elektriciteit;1200;1200;1200;1200;1200;1200
BP2014_2021-3/GBB-CBS/0750-00/6112000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6112000;IE-GEEN;Stookolie;1200;1000;1000;1000;1000;1000
BP2014_2021-3/GBB-CBS/0750-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6113000;IE-GEEN;Water;706.05;700;700;700;700;700
BP2014_2021-3/GBB-CBS/0750-00/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6120999;IE-GEEN;Overige verzekeringen;600;600;600;600;600;600
BP2014_2021-3/GBB-CBS/0750-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);1.7;3.5;3.5;3.5;3.5;3.5
BP2014_2021-3/GBB-CBS/0750-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;200;200;200;200;200;200
BP2014_2021-3/GBB-CBS/0750-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0750-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;100;100;100;100;100;100
