Code;Actie;Beleidsitem code;Algemene rekening;Investeringsenveloppe;Omschrijving budgetboekjaar;Bedrag (Bj+0);Bedrag (Bj+1);Bedrag (Bj+2);Bedrag (Bj+3);Bedrag (Bj+4);Bedrag (Bj+5)
BP2014_2023-5./GBB-CBS/0701-00/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0701-00/6160300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;350;350;350;350;350;350
BP2014_2023-5./GBB-CBS/0701-00/6180000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6180000;IE-GEEN;Bez., prem. buitenwet.verz., ouderd.- en overlev.pens. best. n uhv arb.overeenk.;1452;;;;;
BP2014_2023-5./GBB-CBS/0701-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0701-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;0;;;;;
BP2014_2023-5./GBB-CBS/0701-00/7005002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7005002;IE-GEEN;Opbrengsten uit bar/cafetaria;100;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0701-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7040999;IE-GEEN;Terugvordering schade zaalverhuur+materiaal;1300;1300;1300;1300;1300;1300
BP2014_2023-5./GBB-CBS/0701-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;42000;44500;44500;44500;44500;44500
BP2014_2023-5./GBB-CBS/0701-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7404999;IE-GEEN;Overige algemene werkingssubsidies;0;;;;;
BP2014_2023-5./GBB-CBS/0701-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;1824.75;1824.75;1824.75;1824.75;1824.75;1824.75
BP2014_2023-5./GBB-CBS/0701-00/7409999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7409999;IE-GEEN;Eeneurosubsidie;0;;;;;
BP2014_2023-5./GBB-CBS/0701-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0701-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;0;;;;;
BP2014_2023-5./GBB-CBS/0703-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0703-00;2400000;IE6;Meubilair - gemeenschapsgoederen;;2500;;;;
BP2014_2023-5./GBB-CBS/0703-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0703-00;2410000;IE6;Overdracht krediet van 2015 naar 2016;4000;;;;;
BP2014_2023-5./GBB-CBS/0703-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6001000;IE-GEEN;Aankoop technisch materiaal;2500;3500;3500;3500;3500;3500
BP2014_2023-5./GBB-CBS/0703-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;750;30750;750;750;750;750
BP2014_2023-5./GBB-CBS/0703-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;2000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0703-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6110000;IE-GEEN;Elektriciteit;2100;1725;1725;1725;1725;1725
BP2014_2023-5./GBB-CBS/0703-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6111000;IE-GEEN;Gas;1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0703-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6113000;IE-GEEN;Water;600;600;600;600;600;600
BP2014_2023-5./GBB-CBS/0703-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;250;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0703-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141002;IE-GEEN;Documentatie en abonnementen;3000;3000;3000;3000;3000;3000
BP2014_2023-5./GBB-CBS/0703-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;1750;2400;2400;2400;2400;2400
BP2014_2023-5./GBB-CBS/0703-00/6141006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;164;167;167;167;167;167
BP2014_2023-5./GBB-CBS/0703-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);4.5;4.5;4.5;7;7;7
BP2014_2023-5./GBB-CBS/0703-00/6141999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6141999;IE-GEEN;Overige administratiekosten;250;250;250;250;250;250
BP2014_2023-5./GBB-CBS/0703-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;450;750;750;750;750;750
BP2014_2023-5./GBB-CBS/0703-00/6142800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;6000;6000;6000;6000;6000;6000
BP2014_2023-5./GBB-CBS/0703-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;0;;;;;
BP2014_2023-5./GBB-CBS/0703-00/6150002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;34000;34000;34000;34000;34000;34000
BP2014_2023-5./GBB-CBS/0703-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;50;50;50;50;50;50
BP2014_2023-5./GBB-CBS/0703-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6159999;IE-GEEN;Overige exploitatiekosten;1500;3000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0703-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;73934.38;54042;55393;56778;58197;59652
BP2014_2023-5./GBB-CBS/0703-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;50689.4;84301;86409;88569;90783;93053
BP2014_2023-5./GBB-CBS/0703-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;33407.440000000002;22430;22991;23566;24155;24759
BP2014_2023-5./GBB-CBS/0703-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;;;;;
BP2014_2023-5./GBB-CBS/0703-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;15176.94;25067;25694;26336;26994;27669
BP2014_2023-5./GBB-CBS/0703-00/6219000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6219000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - Sociale Maribel (-);-17125.03;-17125.03;-17125.03;-17125.03;-17125.03;-17125.03
BP2014_2023-5./GBB-CBS/0703-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;398.68;592.26;592.26;592.26;592.26;592.26
BP2014_2023-5./GBB-CBS/0703-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;1000;1020;1040;1560;1591;1623
BP2014_2023-5./GBB-CBS/0703-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0703-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1698.18;1723.65;1723.65;1723.65;1723.65;1723.65
BP2014_2023-5./GBB-CBS/0703-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6231003;IE-GEEN;Vakbondspremies;299.3;303.79000000000002;303.79000000000002;303.79000000000002;303.79000000000002;303.79000000000002
BP2014_2023-5./GBB-CBS/0703-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0703-00;6231004;IE-GEEN;Maaltijdcheques;4700;5000;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0703-00/7000001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7000001;IE-GEEN;Verkoop van collecties;600;600;600;600;600;600
BP2014_2023-5./GBB-CBS/0703-00/7020999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7020999;IE-GEEN;Ontvangsten bibliotheek;20000;20000;20000;20000;20000;20000
BP2014_2023-5./GBB-CBS/0703-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7404999;IE-GEEN;Subsidie participatie prov. bibliotheeksysteem;0;;;;;
BP2014_2023-5./GBB-CBS/0703-00/7405002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7405002;IE-GEEN;Personeelssubsidies algemeen;0;;;;;
BP2014_2023-5./GBB-CBS/0703-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;580.45000000000005;580.45000000000005;580.45000000000005;580.45000000000005;580.45000000000005;580.45000000000005
BP2014_2023-5./GBB-CBS/0703-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7406999;IE-GEEN;subsidie interbibliothecair leenverkeer;1000;1000;900;900;900;900
BP2014_2023-5./GBB-CBS/0703-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0703-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;750;750;750;750;750;750
BP2014_2023-5./GBB-CBS/0709-00/2210500/BESTUUR/CBS/IE6/U;GBB-CBS;0709-00;2210500;IE6;Gebouwen - culturele gebouwen - gemeenschapsgoederen;0;;;;;
BP2014_2023-5./GBB-CBS/0709-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0709-00;2300000;IE6;Overdracht krediet van 2015 naar 2016;8574.4699999999993;;;;;
BP2014_2023-5./GBB-CBS/0709-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0709-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;0;3000;;;;
BP2014_2023-5./GBB-CBS/0709-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;5500;2500;2500;2500;2500;2500
BP2014_2023-5./GBB-CBS/0709-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;10700;7500;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0709-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6110000;IE-GEEN;Elektriciteit;10000;10000;10000;10000;10000;10000
BP2014_2023-5./GBB-CBS/0709-00/6111000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6111000;IE-GEEN;Gas;15000;15000;15000;15000;15000;15000
BP2014_2023-5./GBB-CBS/0709-00/6112000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6112000;IE-GEEN;Stookolie;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0709-00/6113000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6113000;IE-GEEN;Water;3000;3000;3000;3000;3000;3000
BP2014_2023-5./GBB-CBS/0709-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;4000;4000;4000;4000;4000;4000
BP2014_2023-5./GBB-CBS/0709-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;1700;3000;3000;3000;3000;3000
BP2014_2023-5./GBB-CBS/0709-00/6150004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;1000;1000;1000;1000;1000;1000
BP2014_2023-5./GBB-CBS/0709-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;2000;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0709-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;250;250;250;250;250;250
BP2014_2023-5./GBB-CBS/0709-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6159999;IE-GEEN;Overige exploitatiekosten;1500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0709-00/6400001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6400001;IE-GEEN;Roerende voorheffing;8500;8500;8500;8500;8500;8500
BP2014_2023-5./GBB-CBS/0709-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0709-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;1736.26;1800;1800;1900;1900;2000
BP2014_2023-5./GBB-CBS/0709-00/7000006/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7000006;IE-GEEN;Verkoop van groene stroom;2000;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0709-00/7000099/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7000099;IE-GEEN;Opbrengsten uit andere verkopen;25;25;25;25;25;25
BP2014_2023-5./GBB-CBS/0709-00/7060001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7060001;IE-GEEN;Opbrengsten uit concessies;32000;30000;30000;30000;30000;30000
BP2014_2023-5./GBB-CBS/0709-00/7070000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0709-00;7070000;IE-GEEN;Doorfacturatie - nutsvoorzieningen;5000;5000;5000;5000;5000;5000
BP2014_2023-5./GBB-CBS/0710-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0710-00;6159999;IE-GEEN;Feest. & plechtigheden : techn. benod. vr rechts. verbruik;6000;7500;7500;7500;7500;7500
BP2014_2023-5./GBB-CBS/0710-00/6491000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0710-00;6491000;IE-GEEN;Geboortepremie/jubilarissen;10000;10000;10000;10000;10000;10000
BP2014_2023-5./GBB-CBS/0719-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0719-00;6110000;IE-GEEN;Elektriciteit;1800;1800;1800;1800;1800;1800
BP2014_2023-5./GBB-CBS/0729-00/2140007/BESTUUR/CBS/IE6/U;GBB-CBS;0729-00;2140007;IE6;Plannen en studies - Activa in aanbouw;;25000;;;;
BP2014_2023-5./GBB-CBS/0729-00/2210800/BESTUUR/CBS/IE6/U;GBB-CBS;0729-00;2210800;IE6;Gebouwen - andere gebouwen - gemeenschapsgoederen;;40000;14000;250000;;
BP2014_2023-5./GBB-CBS/0729-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0729-00;2400000;IE6;Meubilair - gemeenschapsgoederen;;;;25000;;
BP2014_2023-5./GBB-CBS/0729-00/2410000/BESTUUR/CBS/IE6/U;GBB-CBS;0729-00;2410000;IE6;Informaticamaterieel - gemeenschapsgoederen;;1300;;;;
BP2014_2023-5./GBB-CBS/0729-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0729-00;6159999;IE-GEEN;Overige exploitatiekosten;200;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0740-00/2200500/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2200500;IE6;Onbebouwde terreinen - sport- en speelpleinen - gemeenschapsgoederen;0;65000;;;;
BP2014_2023-5./GBB-CBS/0740-00/2210400/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2210400;IE6;Gebouwen - sportgebouwen en jeugdgebouwen - gemeenschapsgoederen;;53300;385000;;;
BP2014_2023-5./GBB-CBS/0740-00/2300000/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2300000;IE6;Installaties, machines en uitrusting - gemeenschapsgoederen;;7000;6000;;;
BP2014_2023-5./GBB-CBS/0740-00/2400000/BESTUUR/CBS/IE6/U;GBB-CBS;0740-00;2400000;IE6;aankoop lockers/vervangen judomatten;6152.41;;4000;;;
BP2014_2023-5./GBB-CBS/0740-00/4943000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;4943000;IE-GEEN;Vorderingen wegens toegestane leningen die binnen het jaar vervallen;18282.439999999999;18282.439999999999;18282.439999999999;5887.76;2239.4699999999998;2239.4699999999998
BP2014_2023-5./GBB-CBS/0740-00/6001000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6001000;IE-GEEN;Aankoop technisch materiaal;9000;9000;9000;9000;9000;9000
BP2014_2023-5./GBB-CBS/0740-00/6101000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6101000;IE-GEEN;Vergoed. voor het gebruik van onroerende goed. in het kader van PPS-overeenkomst;8000;8200;8400;8600;8800;9000
BP2014_2023-5./GBB-CBS/0740-00/6103001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;3000;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0740-00/6103010/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;3500;1500;1500;1500;1500;1500
BP2014_2023-5./GBB-CBS/0740-00/6110000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6110000;IE-GEEN;Elektriciteit;500;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0740-00/6120999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6120999;IE-GEEN;Overige verzekeringen;750;700;730;740;750;760
BP2014_2023-5./GBB-CBS/0740-00/6139999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/6141002/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141002;IE-GEEN;Documentatie en abonnementen;120;120;120;120;120;120
BP2014_2023-5./GBB-CBS/0740-00/6141004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141004;IE-GEEN;Communicatiekosten telefoon en internet;150;150;150;150;150;150
BP2014_2023-5./GBB-CBS/0740-00/6141007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);7;7;7;11;11;11
BP2014_2023-5./GBB-CBS/0740-00/6142001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/6143007/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6143007;IE-GEEN;Publiciteit, advertenties & info;;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0740-00/6149000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6149000;IE-GEEN;Overige administratie- en kantoorkosten;500;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0740-00/6150006/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150006;IE-GEEN;Lidmaatschappen;3320;3400;3500;3600;3700;3800
BP2014_2023-5./GBB-CBS/0740-00/6150011/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150011;IE-GEEN;Kosten werkkleding;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/6150300/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150300;IE-GEEN;Onderhoud en herstelling technisch materieel;600;500;500;500;500;500
BP2014_2023-5./GBB-CBS/0740-00/6150800/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;4000;2500;2500;2500;3300;2500
BP2014_2023-5./GBB-CBS/0740-00/6153501/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6153501;IE-GEEN;Aankoop houtsnippers;5000;2500;2500;2500;2500;2500
BP2014_2023-5./GBB-CBS/0740-00/6159999/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6159999;IE-GEEN;Overige exploitatiekosten;1900;1900;1900;1900;1900;1900
BP2014_2023-5./GBB-CBS/0740-00/6160004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6160004;IE-GEEN;Olie en brandstof voor voertuigen;150;150;150;150;150;150
BP2014_2023-5./GBB-CBS/0740-00/6201000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;90591.71;93182;95512;97900;100348;102857
BP2014_2023-5./GBB-CBS/0740-00/6203000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;59284.11;28894;29616;30356;31115;31893
BP2014_2023-5./GBB-CBS/0740-00/6211000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;37080.449999999997;38034;38985;39960;40959;41983
BP2014_2023-5./GBB-CBS/0740-00/6211001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/6213000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;17545.599999999999;8394;8604;8819;9039;9265
BP2014_2023-5./GBB-CBS/0740-00/6221100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;550;550;550;550;550;550
BP2014_2023-5./GBB-CBS/0740-00/6223000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;1049.75;1071;1092;1638;1671;1704
BP2014_2023-5./GBB-CBS/0740-00/6223100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;400;400;400;400;400;400
BP2014_2023-5./GBB-CBS/0740-00/6230001/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;1177.6099999999999;1184.78;1184.78;1184.78;1184.78;1184.78
BP2014_2023-5./GBB-CBS/0740-00/6230099/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6230099;IE-GEEN;Andere tegemoetkomingen;;2000;2000;2000;2000;2000
BP2014_2023-5./GBB-CBS/0740-00/6231003/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6231003;IE-GEEN;Vakbondspremies;249.42;253.16;253.16;253.16;253.16;253.16
BP2014_2023-5./GBB-CBS/0740-00/6231004/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6231004;IE-GEEN;Maaltijdcheques;4900;5700;5700;5700;5700;5700
BP2014_2023-5./GBB-CBS/0740-00/6430100/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6430100;IE-GEEN;Tussenkomst in exploitatiekosten;11006;10717;10931.34;11149.97;11372.97;11600
BP2014_2023-5./GBB-CBS/0740-00/6493000/BESTUUR/CBS/IE-GEEN/U;GBB-CBS;0740-00;6493000;IE-GEEN;Onderhoud voetbalterreinen;12000;12000;12000;12000;12000;12000
BP2014_2023-5./GBB-CBS/0740-00/7005003/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7005003;IE-GEEN;Opbrengsten automaten;100;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0740-00/7010002/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7010002;IE-GEEN;Inschrijvingsgelden;52000;50000;50000;50000;50000;50000
BP2014_2023-5./GBB-CBS/0740-00/7040999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7040999;IE-GEEN;Andere terugvorderingen en tussenkomsten;7058.82;7079.99;7101.23;7122.54;7143.9;7143.9
BP2014_2023-5./GBB-CBS/0740-00/7050001/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7050001;IE-GEEN;Opbrengsten uit verhuur zalen en lokalen;29700;29700;29700;29700;29700;29700
BP2014_2023-5./GBB-CBS/0740-00/7050004/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7050004;IE-GEEN;Sportterreinen;100;100;100;100;100;100
BP2014_2023-5./GBB-CBS/0740-00/7060999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7060999;IE-GEEN;Andere opbrengsten uit concessie en verleende rechten;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/7404999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7404999;IE-GEEN;Subsidie BLOSO;0;;;;;
BP2014_2023-5./GBB-CBS/0740-00/7405999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7405999;IE-GEEN;Overige werkingstoelage aangaande personeelsaangelegenheden;1216.5;1216.5;1216.5;1216.5;1216.5;1216.5
BP2014_2023-5./GBB-CBS/0740-00/7406999/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7406999;IE-GEEN;Overige specifieke projectsubsidies;15126.04;15171.42;15216.93;15262.58;15308.37;15308.37
BP2014_2023-5./GBB-CBS/0740-00/7470000/BESTUUR/CBS/IE-GEEN/O;GBB-CBS;0740-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;800;1100;1100;1100;1100;1100
