Code;Actie;Beleidsitem;Alg. rek.;Investeringsenveloppe;Omschrijving;Res. raming
GBB-CBS/0790-03/6494000/BESTUUR/CBS/600/IE-GEEN/U;GBB-CBS;0790-03;6494000;IE-GEEN;Toegestane werkingssubsidies aan andere overheidsinstellingen;
GBB-CBS/0790-05/6494000/BESTUUR/CBS/480/IE-GEEN/U;GBB-CBS;0790-05;6494000;IE-GEEN;Werkingstoelage Protestantse kerk;€ 6.256,28
GBB-CBS/0800-00/2400000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0800-00;2400000;IE6;Overdracht krediet van 2015 naar 2016;€ 580,44
GBB-CBS/0800-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 4.500,00
GBB-CBS/0800-00/6130001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6130001;IE-GEEN;Vergoedingen prestaties arbeidsgeneeskundige dienst;€ 200,00
GBB-CBS/0800-00/6135001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6135001;IE-GEEN; Schoolmaaltijden;€ 30.000,00
GBB-CBS/0800-00/6139999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6139999;IE-GEEN;Andere erelonen en vergoedingen voor prestaties van derden;€ 350,00
GBB-CBS/0800-00/6141002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6141002;IE-GEEN;Documentatie en abonnementen;€ 400,00
GBB-CBS/0800-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 0,00
GBB-CBS/0800-00/6142800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6142800;IE-GEEN;Onderhoudscontracten computermaterieel;€ 4.300,00
GBB-CBS/0800-00/6143005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6143005;IE-GEEN;Reis- en verblijfkosten (Dienstverplaatsing);€ 2.000,00
GBB-CBS/0800-00/6150001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6150001;IE-GEEN;Aankoop klein materieel;€ 1.500,00
GBB-CBS/0800-00/6150006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6150006;IE-GEEN;Lidmaatschappen;€ 2.359,00
GBB-CBS/0800-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6159999;IE-GEEN;Overige exploitatiekosten;€ 2.500,00
GBB-CBS/0800-00/6160003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6160003;IE-GEEN;Controle- en keuringskosten voertuigen;€ 200,00
GBB-CBS/0800-00/6201000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6201000;IE-GEEN;Bezoldigingen vastbenoemd personeel;€ 22.480,63
GBB-CBS/0800-00/6211000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6211000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen - vast benoemd personeel;€ 8.059,78
GBB-CBS/0800-00/6211001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6211001;IE-GEEN;Werkgeversbijdragen aan de omslagkas voor gem. pensioenen-vastbenoemd personeel;€ 0,00
GBB-CBS/0800-00/6221100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6221100;IE-GEEN;Werkgeversbijdragen voor bovenwett. verzekering - hosp.verzek.-vastbenoemd pers.;€ 498,98
GBB-CBS/0800-00/6231000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6231000;IE-GEEN;Bijdragen aan arbeidsgeneeskundige dienst;€ 2.850,00
GBB-CBS/0800-00/6231002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6231002;IE-GEEN;Bijdragen aan andere sociale diensten;€ 1.900,00
GBB-CBS/0800-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6231003;IE-GEEN;Vakbondspremies;€ 96,84
GBB-CBS/0800-00/6231004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6231004;IE-GEEN;Maaltijdcheques;€ 1.200,00
GBB-CBS/0800-00/6400007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6400007;IE-GEEN;Taksen eetwareninspectie;€ 600,00
GBB-CBS/0800-00/6409999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-00;6409999;IE-GEEN;Overige werkingsbelastingen;€ 0,00
GBB-CBS/0800-00/6496000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0800-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0800-00/7040002/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0800-00;7040002;IE-GEEN;Tussenkomsten van ouders in de maaltijden;€ 28.000,00
GBB-CBS/0800-00/7040003/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0800-00;7040003;IE-GEEN;Tussenkomsten van ouders in het toezicht en de bijlessen;€ 28.259,50
GBB-CBS/0800-00/7406999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-00;7406999;IE-GEEN;Toelage schoolfruit;€ 1.000,00
GBB-CBS/0800-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0800-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 300,00
GBB-CBS/0800-01/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6001000;IE-GEEN;Aankoop technisch materiaal;€ 250,00
GBB-CBS/0800-01/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 8.200,00
GBB-CBS/0800-01/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 25.800,00
GBB-CBS/0800-01/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6110000;IE-GEEN;Elektriciteit;€ 4.636,01
GBB-CBS/0800-01/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6111000;IE-GEEN;Gas;€ 10.000,00
GBB-CBS/0800-01/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6113000;IE-GEEN;Water;€ 2.500,00
GBB-CBS/0800-01/6120999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6120999;IE-GEEN;Overige verzekeringen;€ 800,00
GBB-CBS/0800-01/6141001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6141001;IE-GEEN;Kantoorbenodigdheden;€ 300,00
GBB-CBS/0800-01/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 2.600,00
GBB-CBS/0800-01/6141006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 750,00
GBB-CBS/0800-01/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 1.500,00
GBB-CBS/0800-01/6143006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6143006;IE-GEEN;Prijzen;€ 750,00
GBB-CBS/0800-01/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 500,00
GBB-CBS/0800-01/6150002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;€ 9.000,00
GBB-CBS/0800-01/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 200,00
GBB-CBS/0800-01/6150005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6150005;IE-GEEN;Vervoer;€ 3.500,00
GBB-CBS/0800-01/6150900/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6150900;IE-GEEN;Inkomgelden;€ 200,00
GBB-CBS/0800-01/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6159999;IE-GEEN;Overige exploitatiekosten;€ 200,00
GBB-CBS/0800-01/6208000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;€ 550.000,00
GBB-CBS/0800-01/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 112,09
GBB-CBS/0800-01/6230004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6230004;IE-GEEN;Andere vergoedingen voor het personeel;€ 5.000,00
GBB-CBS/0800-01/6479999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-01;6479999;IE-GEEN;Overige diverse operationele kosten;€ 250,00
GBB-CBS/0800-01/7000006/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0800-01;7000006;IE-GEEN;Verkoop van groene stroom;€ 2.000,00
GBB-CBS/0800-01/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-01;7404999;IE-GEEN;Overige algemene werkingssubsidies;€ 72.000,00
GBB-CBS/0800-01/7405004/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-01;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;€ 550.000,00
GBB-CBS/0800-02/2410000/BESTUUR/CBS/0/IE6/U;GBB-CBS;0800-02;2410000;IE6;Overdracht krediet van 2015 naar 2016;€ 20.000,00
GBB-CBS/0800-02/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6001000;IE-GEEN;Aankoop technisch materiaal;€ 1.000,00
GBB-CBS/0800-02/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 8.000,00
GBB-CBS/0800-02/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 21.000,00
GBB-CBS/0800-02/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6110000;IE-GEEN;Elektriciteit;€ 9.205,53
GBB-CBS/0800-02/6111000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6111000;IE-GEEN;Gas;€ 2.000,00
GBB-CBS/0800-02/6112000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6112000;IE-GEEN;Stookolie;€ 20.000,00
GBB-CBS/0800-02/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6113000;IE-GEEN;Water;€ 6.696,46
GBB-CBS/0800-02/6120999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6120999;IE-GEEN;Overige verzekeringen;€ 1.350,00
GBB-CBS/0800-02/6141001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6141001;IE-GEEN;Kantoorbenodigdheden;€ 200,00
GBB-CBS/0800-02/6141004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6141004;IE-GEEN;Communicatiekosten telefoon en internet;€ 2.600,00
GBB-CBS/0800-02/6141006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6141006;IE-GEEN;Administratief drukwerk en kopieerkosten;€ 10.600,00
GBB-CBS/0800-02/6142001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6142001;IE-GEEN;Aankoop klein hard- en softwaremateriaal;€ 3.000,00
GBB-CBS/0800-02/6143006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6143006;IE-GEEN;Prijzen;€ 1.500,00
GBB-CBS/0800-02/6149000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6149000;IE-GEEN;Overige administratie- en kantoorkosten;€ 1.400,00
GBB-CBS/0800-02/6150002/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6150002;IE-GEEN;Collecties, schoolboeken en schoolmateriaal;€ 33.000,00
GBB-CBS/0800-02/6150004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6150004;IE-GEEN;Controle- en keuringsorganismen technisch materieel;€ 150,00
GBB-CBS/0800-02/6150005/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6150005;IE-GEEN;Vervoer;€ 12.500,00
GBB-CBS/0800-02/6150800/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6150800;IE-GEEN;Onderhoudscontracten technisch materieel;€ 500,00
GBB-CBS/0800-02/6150900/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6150900;IE-GEEN;Inkomgelden;€ 1.000,00
GBB-CBS/0800-02/6160001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6160001;IE-GEEN;Aankoop benodigdheden voor voertuigen;€ 750,00
GBB-CBS/0800-02/6160004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6160004;IE-GEEN;Olie en brandstof voor voertuigen;€ 4.500,00
GBB-CBS/0800-02/6160300/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6160300;IE-GEEN;Onderhoud en herstelling voertuigen;€ 8.000,00
GBB-CBS/0800-02/6207000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6207000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van het bestuur;€ 0,00
GBB-CBS/0800-02/6208000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6208000;IE-GEEN;Bezoldigingen onderwijzend personeel ten laste van andere overheden;€ 870.000,00
GBB-CBS/0800-02/6230001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6230001;IE-GEEN;Kosten voor verplaatsingen van en naar het werk;€ 1.227,20
GBB-CBS/0800-02/6230004/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0800-02;6230004;IE-GEEN;Andere vergoedingen voor het personeel;€ 5.000,00
GBB-CBS/0800-02/7000006/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0800-02;7000006;IE-GEEN;Verkoop van groene stroom;€ 5.000,00
GBB-CBS/0800-02/7404999/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-02;7404999;IE-GEEN;Overige algemene werkingssubsidies;€ 166.748,82
GBB-CBS/0800-02/7405004/BESTUUR/CBS/300/IE-GEEN/O;GBB-CBS;0800-02;7405004;IE-GEEN;Bijdragen van de overheid voor de bezoldiging van het onderwijzend personeel;€ 870.000,00
GBB-CBS/0870-00/6141007/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6141007;IE-GEEN;Administratieve kosten (mtc, 2e pijler, lonen, pb â€¦);€ 1,00
GBB-CBS/0870-00/6203000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6203000;IE-GEEN;Bezoldigingen contractueel personeel;€ 18.661,19
GBB-CBS/0870-00/6213000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6213000;IE-GEEN;Werkgeversbijdragen wettelijke verzekeringen -  contractuelen;€ 6.277,81
GBB-CBS/0870-00/6223000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6223000;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - 2de pijlerpensioen -  contractuelen;€ 359,11
GBB-CBS/0870-00/6223100/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6223100;IE-GEEN;Werkgeversbijdragen voor bovenwet.verzek. - hospitalisatieverzek. -contractuelen;€ 470,26
GBB-CBS/0870-00/6231003/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0870-00;6231003;IE-GEEN;Vakbondspremies;€ 100,00
GBB-CBS/0870-00/6496000/BESTUUR/CBS/200/IE-GEEN/U;GBB-CBS;0870-00;6496000;IE-GEEN;Tussenkomst in de vakbondspremies;
GBB-CBS/0870-00/7470000/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0870-00;7470000;IE-GEEN;Werknemersinhouding maaltijdcheques;€ 0,00
GBB-CBS/0879-00/6499999/BESTUUR/CBS/800/IE-GEEN/U;GBB-CBS;0879-00;6499999;IE-GEEN;Andere toegestane werkingssubsidies;€ 15.000,00
GBB-CBS/0889-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0889-00;6159999;IE-GEEN;Overige exploitatiekosten - Flank. onderw. & netoverschr. initiat.;€ 4.000,00
GBB-CBS/0944-00/6491000/BESTUUR/CBS/500/IE-GEEN/U;GBB-CBS;0944-00;6491000;IE-GEEN;Subsidie herbruikbare luiers;€ 0,00
GBB-CBS/0959-00/6159999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0959-00;6159999;IE-GEEN;Werkingskosten seniorenactiviteiten;€ 2.000,00
GBB-CBS/0990-00/6001000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6001000;IE-GEEN;Aankoop technisch materiaal;€ 900,00
GBB-CBS/0990-00/6040000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6040000;IE-GEEN;Aankopen van roerende goederen bestemd voor verkoop;€ 1.000,00
GBB-CBS/0990-00/6103001/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6103001;IE-GEEN;Benodigdheden voor gebouwen;€ 300,00
GBB-CBS/0990-00/6103010/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6103010;IE-GEEN;Prestaties van derden voor onderhoud en herstelling gebouwen;€ 5.000,00
GBB-CBS/0990-00/6110000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6110000;IE-GEEN;Elektriciteit;€ 612,05
GBB-CBS/0990-00/6113000/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6113000;IE-GEEN;Water;€ 1.659,75
GBB-CBS/0990-00/6131006/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6131006;IE-GEEN;Erelonen en vergoedingen voor optredens, lesgevers, gidsen, tolken, e.d.;
GBB-CBS/0990-00/6131999/BESTUUR/CBS/0/IE-GEEN/U;GBB-CBS;0990-00;6131999;IE-GEEN;Andere erelonen en vergoedingen;€ 1.600,00
GBB-CBS/0990-00/7000099/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0990-00;7000099;IE-GEEN;Verkoop van grafkelders;€ 1.000,00
GBB-CBS/0990-00/7040999/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0990-00;7040999;IE-GEEN;Terugvordering kosten geneesheer;€ 100,00
GBB-CBS/0990-00/7060001/BESTUUR/CBS/0/IE-GEEN/O;GBB-CBS;0990-00;7060001;IE-GEEN;Begraafplaatsconcessies;€ 15.000,00
